2015-06-27	09:30:04	HSRatsIVSARoom	19.3833764648	72.7089156494	100527	1.0
2015-06-27	09:40:03	HSRatsIVSARoom	19.460189209	72.6695743408	100516	1.0
2015-06-27	09:50:03	HSRatsIVSARoom	19.4762768555	72.4242393799	100532	1.0
2015-06-27	10:00:03	HSRatsIVSARoom	19.460189209	72.6390567627	100548	1.0
2015-06-27	10:10:04	HSRatsIVSARoom	19.4548266602	72.2346988525	100540	1.0
2015-06-27	10:20:03	HSRatsIVSARoom	19.3672888184	72.353137207	100542	1.0
2015-06-27	10:30:03	HSRatsIVSARoom	19.4548266602	72.5338540039	100547	92.0
2015-06-27	10:40:04	HSRatsIVSARoom	19.9300537109	71.7148035889	100561	87.0
2015-06-27	10:50:03	HSRatsIVSARoom	19.8639660645	71.3758927002	100562	1.0
2015-06-27	11:00:03	HSRatsIVSARoom	19.6781652832	71.8215661621	100568	1.0
2015-06-27	11:10:04	HSRatsIVSARoom	19.5799023437	71.5858348389	100573	1.0
2015-06-27	11:20:03	HSRatsIVSARoom	19.5530895996	71.7456376953	100582	1.0
2015-06-27	11:30:03	HSRatsIVSARoom	19.460189209	71.6962293701	100579	1.0
2015-06-27	11:40:03	HSRatsIVSARoom	19.4441015625	72.3900898438	100586	1.0
2015-06-27	11:50:03	HSRatsIVSARoom	19.4494641113	72.4101749268	100571	1.0
2015-06-27	12:00:03	HSRatsIVSARoom	19.4441015625	72.3764398193	100578	1.0
2015-06-27	12:10:03	HSRatsIVSARoom	19.3619262695	72.3210108643	100576	1.0
2015-06-27	12:20:04	HSRatsIVSARoom	19.345838623	72.8273540039	100586	1.0
2015-06-27	12:30:03	HSRatsIVSARoom	19.3243884277	72.5538901367	100591	1.0
2015-06-27	12:40:03	HSRatsIVSARoom	19.2529382324	72.2744056396	100601	1.0
2015-06-27	12:50:04	HSRatsIVSARoom	19.3029382324	72.8084632568	100598	1.0
2015-06-27	13:00:03	HSRatsIVSARoom	19.2529382324	72.8771278076	100580	1.0
2015-06-27	13:10:03	HSRatsIVSARoom	19.4494641113	73.1317498779	100581	89.0
2015-06-27	13:20:03	HSRatsIVSARoom	19.5316394043	72.3555748291	100569	1.0
2015-06-27	13:30:03	HSRatsIVSARoom	19.4333764648	72.2876901855	100569	1.0
2015-06-27	13:40:03	HSRatsIVSARoom	19.4119262695	72.4599487305	100566	1.0
2015-06-27	13:50:03	HSRatsIVSARoom	19.4065637207	72.5482839355	100565	1.0
2015-06-27	14:00:04	HSRatsIVSARoom	19.8586035156	71.4549897461	100549	1.0
2015-06-27	14:10:03	HSRatsIVSARoom	19.8371533203	71.123708252	100546	1.0
2015-06-27	14:20:03	HSRatsIVSARoom	19.7549780273	70.7538653564	100540	1.0
2015-06-27	14:30:04	HSRatsIVSARoom	19.6459899902	71.5846405029	100536	1.0
2015-06-27	14:40:03	HSRatsIVSARoom	19.5477270508	72.2824984131	100521	1.0
2015-06-27	14:50:03	HSRatsIVSARoom	19.4655517578	71.987755127	100515	1.0
2015-06-27	15:00:03	HSRatsIVSARoom	19.4494641113	72.7595183105	100532	1.0
2015-06-27	15:10:04	HSRatsIVSARoom	19.5370019531	72.7097445068	100515	1.0
2015-06-27	15:20:03	HSRatsIVSARoom	19.460189209	72.1294960937	100513	1.0
2015-06-27	15:30:03	HSRatsIVSARoom	19.4548266602	72.6193861084	100509	1.0
2015-06-27	15:40:04	HSRatsIVSARoom	19.428013916	72.150361084	100526	1.0
2015-06-27	15:50:03	HSRatsIVSARoom	19.3726513672	71.6315622559	100517	1.0
2015-06-27	16:00:03	HSRatsIVSARoom	19.460189209	72.7017006836	100511	1.0
2015-06-27	16:10:04	HSRatsIVSARoom	19.4762768555	72.4013511963	100494	1.0
2015-06-27	16:20:03	HSRatsIVSARoom	19.4816394043	72.044378418	100491	86.0
2015-06-27	16:30:03	HSRatsIVSARoom	19.5370019531	71.6416292725	100490	1.0
2015-06-27	16:40:03	HSRatsIVSARoom	19.4762768555	72.2351132812	100489	1.0
2015-06-27	16:50:04	HSRatsIVSARoom	19.460189209	72.1234754639	100489	1.0
2015-06-27	17:00:03	HSRatsIVSARoom	19.4387390137	71.926305542	100497	1.0
2015-06-27	17:10:03	HSRatsIVSARoom	19.3887390137	72.0375289307	100507	1.0
2015-06-27	17:20:04	HSRatsIVSARoom	19.378013916	72.0588083496	100509	1.0
2015-06-27	17:30:03	HSRatsIVSARoom	19.3726513672	72.186899292	100506	1.0
2015-06-27	17:40:03	HSRatsIVSARoom	19.3672888184	72.4446899414	100507	1.0
2015-06-27	17:50:04	HSRatsIVSARoom	19.3726513672	72.5988865967	100499	1.0
2015-06-27	18:00:03	HSRatsIVSARoom	19.3565637207	72.3025345459	100492	1.0
2015-06-27	18:10:03	HSRatsIVSARoom	19.2904760742	72.3740021973	100488	1.0
2015-06-27	18:20:03	HSRatsIVSARoom	19.2690258789	72.5538901367	100486	1.0
2015-06-27	18:30:03	HSRatsIVSARoom	19.3565637207	72.3956960449	100475	1.0
2015-06-27	18:40:03	HSRatsIVSARoom	19.345838623	72.4153666992	100486	1.0
2015-06-27	18:50:03	HSRatsIVSARoom	19.3565637207	72.6229691162	100501	1.0
2015-06-27	19:00:04	HSRatsIVSARoom	19.345838623	72.6000809326	100507	1.0
2015-06-27	19:10:03	HSRatsIVSARoom	19.3404760742	72.3069464111	100515	1.0
2015-06-27	19:20:03	HSRatsIVSARoom	19.345838623	72.9723125	100525	1.0
2015-06-27	19:30:04	HSRatsIVSARoom	19.3512011719	73.0883621826	100525	1.0
2015-06-27	19:40:03	HSRatsIVSARoom	19.3404760742	72.4992900391	100542	1.0
2015-06-27	19:50:03	HSRatsIVSARoom	19.3404760742	72.857871582	100558	1.0
2015-06-27	20:00:03	HSRatsIVSARoom	19.345838623	72.7358012695	100567	1.0
2015-06-27	20:10:04	HSRatsIVSARoom	19.2690258789	72.874324707	100573	1.0
2015-06-27	20:20:03	HSRatsIVSARoom	19.3512011719	72.9586624756	100567	40.0
2015-06-27	20:30:03	HSRatsIVSARoom	19.460189209	72.7245888672	100580	41.0
2015-06-27	20:40:04	HSRatsIVSARoom	19.6352648926	72.3198654785	100577	41.0
2015-06-27	20:50:03	HSRatsIVSARoom	19.7388903809	71.7729866943	100573	41.0
2015-06-27	21:00:03	HSRatsIVSARoom	19.8264282227	71.4011695557	100581	41.0
2015-06-27	21:10:03	HSRatsIVSARoom	19.8317907715	71.0441967773	100605	41.0
2015-06-27	21:20:03	HSRatsIVSARoom	19.847878418	70.936190918	100609	41.0
2015-06-27	21:30:03	HSRatsIVSARoom	19.9300537109	71.2036341553	100628	41.0
2015-06-27	21:40:03	HSRatsIVSARoom	19.9354162598	70.7779968262	100637	41.0
2015-06-27	21:50:04	HSRatsIVSARoom	19.9622290039	70.7021173096	100640	41.0
2015-06-27	22:00:03	HSRatsIVSARoom	19.9515039063	70.3893121338	100643	41.0
2015-06-27	22:10:03	HSRatsIVSARoom	20.0444042969	70.6125877686	100631	41.0
2015-06-27	22:20:04	HSRatsIVSARoom	20.1319421387	70.608590332	100646	42.0
2015-06-27	22:30:03	HSRatsIVSARoom	20.0497668457	70.2250974121	100650	41.0
2015-06-27	22:40:03	HSRatsIVSARoom	19.9300537109	70.7061147461	100640	41.0
2015-06-27	22:50:04	HSRatsIVSARoom	19.8532409668	70.8064912109	100660	42.0
2015-06-27	23:00:03	HSRatsIVSARoom	19.8586035156	70.6462739258	100664	41.0
2015-06-27	23:10:03	HSRatsIVSARoom	19.8532409668	71.3116400146	100669	42.0
2015-06-27	23:20:03	HSRatsIVSARoom	19.8586035156	70.9988348389	100659	42.0
2015-06-27	23:30:04	HSRatsIVSARoom	19.8371533203	70.9422115479	100658	41.0
2015-06-27	23:40:03	HSRatsIVSARoom	19.8532409668	71.1498139648	100642	41.0
2015-06-27	23:50:03	HSRatsIVSARoom	19.847878418	70.499706665	100639	42.0
2015-06-28	00:00:04	HSRatsIVSARoom	19.8425158691	70.7346091309	100634	41.0
2015-06-28	00:10:03	HSRatsIVSARoom	19.8532409668	71.1727021484	100641	41.0
2015-06-28	00:20:03	HSRatsIVSARoom	19.8210656738	71.1875465088	100633	42.0
2015-06-28	00:30:03	HSRatsIVSARoom	19.847878418	70.9650997314	100644	41.0
2015-06-28	00:40:03	HSRatsIVSARoom	19.8371533203	70.9558615723	100656	42.0
2015-06-28	00:50:03	HSRatsIVSARoom	19.8532409668	71.0397849121	100655	41.0
2015-06-28	01:00:03	HSRatsIVSARoom	19.8264282227	70.7374122314	100642	41.0
2015-06-28	01:10:04	HSRatsIVSARoom	19.8317907715	70.9373852539	100637	41.0
2015-06-28	01:20:03	HSRatsIVSARoom	19.7710656738	71.2224759521	100646	41.0
2015-06-28	01:30:03	HSRatsIVSARoom	19.7817907715	71.1433789062	100642	42.0
2015-06-28	01:40:04	HSRatsIVSARoom	19.8317907715	71.175505249	100645	42.0
2015-06-28	01:50:03	HSRatsIVSARoom	19.8210656738	70.916105835	100635	42.0
2015-06-28	02:00:03	HSRatsIVSARoom	19.7817907715	71.1281201172	100641	42.0
2015-06-28	02:10:03	HSRatsIVSARoom	19.847878418	71.1405758057	100637	42.0
2015-06-28	02:20:03	HSRatsIVSARoom	19.8425158691	71.2457785645	100635	42.0
2015-06-28	02:30:03	HSRatsIVSARoom	19.8264282227	71.0731055908	100624	42.0
2015-06-28	02:40:03	HSRatsIVSARoom	19.7710656738	70.7739504395	100622	42.0
2015-06-28	02:50:03	HSRatsIVSARoom	19.8317907715	71.3019874268	100620	42.0
2015-06-28	03:00:03	HSRatsIVSARoom	19.7710656738	71.685065918	100625	42.0
2015-06-28	03:10:03	HSRatsIVSARoom	19.7549780273	71.5581693115	100618	42.0
2015-06-28	03:20:04	HSRatsIVSARoom	19.7710656738	71.3766726074	100621	43.0
2015-06-28	03:30:03	HSRatsIVSARoom	19.765703125	71.306399292	100627	42.0
2015-06-28	03:40:03	HSRatsIVSARoom	19.7603405762	71.5778399658	100617	43.0
2015-06-28	03:50:04	HSRatsIVSARoom	19.7603405762	71.5489311523	100638	43.0
2015-06-28	04:00:03	HSRatsIVSARoom	19.7603405762	71.3260699463	100640	43.0
2015-06-28	04:10:03	HSRatsIVSARoom	19.7603405762	71.2148465576	100627	42.0
2015-06-28	04:20:03	HSRatsIVSARoom	19.7603405762	71.3489581299	100627	42.0
2015-06-28	04:30:03	HSRatsIVSARoom	19.7603405762	71.6573514404	100647	42.0
2015-06-28	04:40:03	HSRatsIVSARoom	19.7603405762	71.8524981689	100666	43.0
2015-06-28	04:50:03	HSRatsIVSARoom	19.7549780273	71.6023369141	100662	43.0
2015-06-28	05:00:04	HSRatsIVSARoom	19.7442529297	71.3991463623	100668	43.0
2015-06-28	05:10:03	HSRatsIVSARoom	19.7388903809	71.3075936279	100676	42.0
2015-06-28	05:20:03	HSRatsIVSARoom	19.733527832	71.0542148438	100691	43.0
2015-06-28	05:30:04	HSRatsIVSARoom	19.7496154785	71.7806160889	100692	43.0
2015-06-28	05:40:03	HSRatsIVSARoom	19.7496154785	72.4672615967	100696	43.0
2015-06-28	05:50:03	HSRatsIVSARoom	19.7764282227	71.9063183594	100706	43.0
2015-06-28	06:00:04	HSRatsIVSARoom	19.7710656738	71.6115750732	100710	43.0
2015-06-28	06:10:03	HSRatsIVSARoom	19.7496154785	71.2192584229	100718	43.0
2015-06-28	06:20:03	HSRatsIVSARoom	19.765703125	71.3031817627	100722	43.0
2015-06-28	06:30:03	HSRatsIVSARoom	19.7549780273	71.587078125	100738	43.0
2015-06-28	06:40:03	HSRatsIVSARoom	19.7603405762	71.6726102295	100735	43.0
2015-06-28	06:50:03	HSRatsIVSARoom	19.7549780273	71.6465045166	100747	43.0
2015-06-28	07:00:04	HSRatsIVSARoom	19.7496154785	71.6677839355	100753	43.0
2015-06-28	07:10:03	HSRatsIVSARoom	19.733527832	71.473831543	100761	42.0
2015-06-28	07:20:03	HSRatsIVSARoom	19.7281652832	71.7468809814	100765	42.0
2015-06-28	07:30:03	HSRatsIVSARoom	19.733527832	71.4188170166	100768	42.0
2015-06-28	07:40:04	HSRatsIVSARoom	19.7388903809	72.0765537109	100773	42.0
2015-06-28	07:50:03	HSRatsIVSARoom	19.7603405762	71.9898272705	100776	41.0
2015-06-28	08:00:03	HSRatsIVSARoom	19.7496154785	71.0253060303	100776	41.0
2015-06-28	08:10:04	HSRatsIVSARoom	19.7603405762	72.3255206299	100787	41.0
2015-06-28	08:20:03	HSRatsIVSARoom	19.7549780273	71.2574053955	100792	41.0
2015-06-28	08:30:03	HSRatsIVSARoom	19.7388903809	71.6264194336	100801	1.0
2015-06-28	08:40:04	HSRatsIVSARoom	19.6513525391	72.1399775391	100792	1.0
2015-06-28	08:50:03	HSRatsIVSARoom	19.5584521484	72.1363455811	100788	1.0
2015-06-28	09:00:03	HSRatsIVSARoom	19.5530895996	72.4780595703	100802	1.0
2015-06-28	09:10:03	HSRatsIVSARoom	19.5370019531	72.4290656738	100795	1.0
2015-06-28	09:20:04	HSRatsIVSARoom	19.4655517578	72.8101209717	100800	1.0
2015-06-28	09:30:03	HSRatsIVSARoom	19.4494641113	72.6908537598	100793	1.0
2015-06-28	09:40:03	HSRatsIVSARoom	19.3726513672	72.4615574951	100792	1.0
2015-06-28	09:50:04	HSRatsIVSARoom	19.378013916	72.7667332764	100790	1.0
2015-06-28	10:00:03	HSRatsIVSARoom	19.3619262695	73.2855321045	100788	1.0
2015-06-28	10:10:03	HSRatsIVSARoom	19.3619262695	72.6964599609	100789	1.0
2015-06-28	10:20:03	HSRatsIVSARoom	19.345838623	72.7679276123	100775	1.0
2015-06-28	10:30:03	HSRatsIVSARoom	19.3565637207	72.7177393799	100779	1.0
2015-06-28	10:40:03	HSRatsIVSARoom	19.3565637207	73.0060476074	100770	1.0
2015-06-28	10:50:03	HSRatsIVSARoom	19.378013916	72.8538741455	100780	1.0
2015-06-28	11:00:04	HSRatsIVSARoom	19.3565637207	72.9297536621	100775	1.0
2015-06-28	11:10:03	HSRatsIVSARoom	19.3619262695	72.841418457	100782	1.0
2015-06-28	11:20:03	HSRatsIVSARoom	19.3565637207	72.7542775879	100772	1.0
2015-06-28	11:30:04	HSRatsIVSARoom	19.295838623	73.2987677002	100770	1.0
2015-06-28	11:40:03	HSRatsIVSARoom	19.3512011719	73.4469437256	100780	1.0
